nan
3.449531034112576222e+00
4.990678923680292201e+00
7.004050510227802562e+00
9.011646187199978897e+00
1.059176585781878366e+01
1.240322640162054491e+01
1.372577717107954243e+01
1.557596219134986448e+01
1.665628798736238991e+01
1.809722040395627829e+01
1.883292938815521467e+01
2.045992928079631668e+01
2.006468298624614377e+01
2.122538391206749964e+01
2.187053755969761326e+01
2.401625786993704281e+01
2.450858169129720565e+01
2.529343085106383171e+01
2.535570727318435047e+01
2.586428334988414335e+01
2.214999999999999858e+01
2.378461538461538538e+01
2.760000000000000142e+01
3.090909090909091006e+01
3.136363636363636331e+01
3.133333333333333215e+01
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
