nan
3.324000988770726028e+00
2.742477767953425793e+00
2.525690527805853680e+00
2.492321320662405970e+00
2.234890480495371090e+00
2.200747149514375334e+00
1.701167192035576869e+00
1.342679367121293543e+00
1.162897130732261308e+00
1.152873378948529481e+00
1.149603289055310951e+00
1.085355271737877381e+00
1.185148067098134028e+00
1.055684880765562772e+00
1.225680430828188783e+00
1.453325242285717467e+00
1.347535785776098560e+00
1.018755742989566171e+00
6.355061236325363350e-01
0.000000000000000000e+00
4.017346895624937519e-01
2.775813103175405749e-01
4.775622153076113374e-01
1.629269162282589445e-01
1.458363317602696385e-01
0.000000000000000000e+00
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
nan
